286,1,3,10,Dr Abdelhamid Ellakany,Graph 1,P47B,1,0,6,7,,,,,Lecture,Unknown,Graph,Unknown,2,0,8,8,Tut,Unknown,Graph,Unknown,2,0,9,9,Tut,Unknown,Graph,Lab,2,0,10,10,Lab,Unknown,Graph,Lab,2,0,11,11,Lab,General
287,1,3,10,Dr Mohamed Keshk,Physics 1,Class 103,1,5,2,3,,,,,Lecture,Unknown,Physics 1,Class P43,1,1,4,4,Tut,Unknown,Physics 1,Class P43,1,1,5,5,Tut,Unknown,Physics 1,Lab,1,5,0,0,Lab,Unknown,Physics 1,Lab,1,5,1,1,Lab,General
288,1,1,10,Unknown,History of Engineering Sciences,L5,1,1,6,7,,,,,Lecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General
289,1,3,10,Dr Mahmoud Taha,Engineering Chemistry,Class C39,1,2,6,7,,,,,Lecture,Unknown,Chemistry,Class 702,1,1,4,4,Tut,Unknown,Chemistry,Class 702,1,1,5,5,Tut,Unknown,Chemistry,Lab,1,1,2,2,Lab,Unknown,Chemistry,Lab,1,1,3,3,Lab,General
290,1,3,10,Dr Eman Harraz,Mech 1,L5,1,4,3,5,,,,,Lecture,Unknown,Mech 1,Class 72,1,2,8,8,Tut,Unknown,Mech 1,Class 72,1,2,9,9,Tut,,,,,,,,,,,,,,,,,General
291,1,3,10,Dr Mervat Mikhail,Math 1,K5,1,4,6,8,,,,,Lecture,Unknown,Math 1,Class74,1,2,8,8,Tut,Unknown,Math 1,Class74,1,2,9,9,Tut,,,,,,,,,,,,,,,,,General
292,2,3,1,Dr Engy Nagy,Production Engineering,L4,1,0,8,9,,,,,Lecture,Unknown,Production,L4,2,0,10,10,Tut,Unknown,Production,L4,2,0,11,11,Tut,Unknown,Production,Lab,1,0,5,5,Lab,Unknown,Production,Lab,1,0,6,6,Lab,General
293,2,3,1,Unknown,Mech 1,P47B,1,1,2,4,,,,,Lecture,Unknown,Mech 2,Class P43,2,1,6,6,Tut,Unknown,Mech 2,Class P43,2,1,7,7,Tut,,,,,,,,,,,,,,,,,General
294,2,3,1,Dr Nansy Deyaa,Computer Programming,Class C40,1,2,9,9,,,,,Lecture,Unknown,Computer Programming,Class C12,2,2,4,4,Tut,Unknown,Computer Programming,Class C12,2,2,5,5,Tut,Unknown,Computer Programming,Lab,1,2,3,3,Lab,Unknown,Computer Programming,Lab,1,2,6,6,Lab,General
295,2,3,1,Dr Said Shebl,Graph 2,H41,1,3,8,9,,,,,Lecture,Unknown,Graph,Lab,1,3,7,7,Tut,Unknown,Graph,H41,1,3,10,10,Tut,,,,,,,,,,,,,,,,,General
296,2,3,1,Dr Gamal Eldalal,Physics 2,P47B,1,4,8,9,,,,,Lecture,Unknown,Physics 2,P47B,1,4,10,10,Tut,Unknown,Physics 2,P45,1,4,11,11,Tut,Unknown,Physics 2,Lab,2,4,6,6,Lab,Unknown,Physics 2,Lab,2,4,7,7,Lab,General
