8,None,4,Dr Mohamed Abdelhafez,Computer Graphics,H41,1,5,7,9,,,,,Lecture,Unknown,Computer Graphics,Class C11,2,5,4,4,Tut,Unknown,Computer Graphics,Class C11,2,5,5,5,Tut,Unknown,Computer Graphics,Lab,2,5,4,4,Lab,Unknown,Computer Graphics,Lab,2,5,5,5,Lab
10,None,1,Dr Yasmine Abou Elseoud,Performance Evaluation,L5,1,0,4,6,,,,,Lecture,Unknown,Performance Evaluation,Class P43,2,0,2,2,Tut,Unknown,Performance Evaluation,Class P43,2,0,3,3,Tut,,,,,,,,,,,,,,,,
10,None,1,Dr Hesham Elmongui Group1,Programming Languages Translation,Class C11,1,3,6,8,,,,,Lecture,Unknown,Programming Languages Translation,C38,2,2,11,11,Tut,Unknown,Programming Languages Translation,C11,2,3,8,8,Tut,,,,,,,,,,,,,,,,
10,None,1,Dr Hesham Elmongui,Computer and Network Security,Class C28,1,1,2,3,Unknown,4,4,5,Lecture,Unknown,Computer and Network Security,C11,2,1,0,0,Tut,Unknown,Computer and Network Security,C11,2,1,1,1,Tut,,,,,,,,,,,,,,,,
10,None,1,Dr Mona Loutfy,DSP implementation of communication systems,Class P43,1,5,2,4,,,,,Lecture,Unknown,DSP implementation of communication systems,Class P43,2,5,0,0,Tut,Unknown,DSP implementation of communication systems,Class P43,2,5,1,1,Tut,,,,,,,,,,,,,,,,
10,None,2,Dr Ahmed Elsayed Group2,New trends in CCE,Class C11,1,2,4,6,,,,,Lecture,Unknown,New trends in CCE,Class C12,2,2,8,8,Tut,Unknown,New trends in CCE,Class C12,2,2,9,9,Tut,,,,,,,,,,,,,,,,
10,None,2,Dr Yasmine Abou Elseoud,Performance Evaluation,Class C8,1,3,3,5,,,,,Lecture,Unknown,Performance Evaluation,Unknown,2,3,0,0,Tut,Unknown,Performance Evaluation,Unknown,2,3,1,1,Tut,,,,,,,,,,,,,,,,
10,None,2,Dr Hesham Elmongui,Computer and Network Security,Class C28,1,1,4,5,Unknown,4,4,5,Lecture,Unknown,Computer and Network Security,C11,2,1,2,2,Tut,Unknown,Computer and Network Security,C11,2,1,3,3,Tut,,,,,,,,,,,,,,,,
10,None,3,Dr Shawky Shaaban,Communication Systems,Class,1,2,6,7,,,,,Lecture,Unknown,Communication Systems,Class,1,2,8,8,Tut,,,,,,,,,Unknown,Communication Systems,Lab,2,2,10,10,Lab,Unknown,Communication Systems,Lab,2,2,11,11,Lab
10,None,3,Dr Yasmine Abou Elseoud,Performance Evaluation,Class C8,1,3,6,8,,,,,Lecture,Unknown,Performance Evaluation,Class8,2,2,2,2,Tut,Unknown,Performance Evaluation,Class8,2,2,3,3,Tut,,,,,,,,,,,,,,,,
10,None,3,Dr Hesham Elmongui,Computer and Network Security,Class C39,1,2,4,5,Unknown,4,6,7,Lecture,Unknown,Computer and Network Security,Class 701,2,2,2,2,Tut,Unknown,Computer and Network Security,Class 701,2,2,3,3,Tut,,,,,,,,,,,,,,,,
10,None,3,Dr Onsy Abdelalim Group3,Software Engineering,Class تايتوصلا لمعم,1,4,2,4,,,,,Lecture,Unknown,Software Engineering,,2,3,4,4,Tut,Unknown,Software Engineering,,2,3,5,5,Tut,,,,,,,,,,,,,,,,
10,None,3,Unknown,Project 2,Unknown,1,1,10,11,Unknown,3,10,11,Lecture,Unknown,Project 2,Unknown,2,4,10,10,Tut,Unknown,Project 2,Unknown,2,4,11,11,Tut,Unknown,Project 2,Lab,2,4,10,10,Lab,Unknown,Project 2,Lab,2,4,11,11,Lab
