23,1,3,4,Dr Dr Mayssa Amin,Physics 1,Class C28,1,1,2,3,,,,,Lecture,Unknown,Physics 1,Class C11,1,1,4,4,Tut,Unknown,Physics 1,Class C11,1,1,5,5,Tut,Unknown,Physics 1,Lab,1,0,5,5,Lab,Unknown,Physics 1,Lab,1,1,0,0,Lab,General
24,1,1,4,Unknown,History of Engineering Sciences,L5,1,1,6,7,,,,,Lecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General
25,1,3,4,Dr Abdelhamid Ellakany,Graph 1,P47B,1,2,6,7,,,,,Lecture,Unknown,Graph,P47B,2,2,8,8,Tut,Unknown,Graph,P47B,2,2,9,9,Tut,Unknown,Graph,Lab,2,2,10,10,Lab,Unknown,Graph,Lab,2,2,11,11,Lab,General
26,1,3,4,Dr Elsayed Elashtoukhy,Engineering Chemistry,L5,1,3,0,1,,,,,Lecture,Unknown,Chemistry,Class C12,1,1,4,4,Tut,Unknown,Chemistry,Class C12,1,1,5,5,Tut,Unknown,Chemistry,Lab,1,2,5,5,Lab,Unknown,Chemistry,Lab,1,4,4,4,Lab,General
27,1,2,4,Dr Aliaa Harhour,English,P47B,1,3,2,3,,,,,Lecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General
28,1,3,4,Dr Hussein Tablia,Math 1,Class C28,1,4,0,2,,,,,Lecture,Unknown,Math 1,ClassP41,1,3,4,4,Tut,Unknown,Math 1,ClassP41,1,3,5,5,Tut,,,,,,,,,,,,,,,,,General
29,1,3,5,Dr Farouk Elbarky,Mech 1,L5,1,0,3,5,,,,,Lecture,Unknown,Mech 1,Class P43,1,2,0,0,Tut,Unknown,Mech 1,Class P43,1,2,1,1,Tut,,,,,,,,,,,,,,,,,General
30,1,3,5,Dr Gamal Eldalal,Physics 1,Class 71,1,1,2,3,,,,,Lecture,Unknown,Physics 1,Class 701,1,4,2,2,Tut,Unknown,Physics 1,Class 701,1,4,3,3,Tut,Unknown,Physics 1,Lab,1,0,6,6,Lab,Unknown,Physics 1,Lab,1,0,7,7,Lab,General
31,1,3,5,Dr Shaaban Attia,Engineering Chemistry,L4,1,1,0,1,,,,,Lecture,Unknown,Chemistry,Class 702,1,4,2,2,Tut,Unknown,Chemistry,Class 702,1,4,3,3,Tut,Unknown,Chemistry,Lab,1,1,5,5,Lab,Unknown,Chemistry,Lab,1,4,4,4,Lab,General
32,1,3,5,Dr Islam AbdelMaksoud,Math 1,Class C8,1,2,2,4,,,,,Lecture,Unknown,Math 1,Class701,1,2,0,0,Tut,Unknown,Math 1,Class701,1,2,1,1,Tut,,,,,,,,,,,,,,,,,General
