8,3,1,Dr Amr Elzawawi-Dr Mohamed Tawfik,Measuring Sys Data Acquisition,Class C39,1,0,0,1,,,,,Lecture,Unknown,Measuring Sys Data Acquisition,C43,2,0,4,4,Tut,Unknown,Measuring Sys Data Acquisition,C43,2,0,5,5,Tut,Unknown,Data Acq,Lab,1,5,1,1,Lab,Unknown,Data Acq,Lab,1,5,4,4,Lab
8,3,1,Dr Tamer Helmy- Dr Ragi Ali,Electromech Drives,K5,1,0,2,3,,,,,Lecture,Unknown,Drives,Class C43,1,0,6,6,Tut,Unknown,Drives,Class,1,5,7,7,Tut,Unknown,Drives,Lab,2,0,4,4,Lab,Unknown,Drives,Lab,2,0,5,5,Lab
8,3,1,Dr Mohamed Hassab,Renewable Energy,Unknown,1,2,2,3,,,,,Lecture,Unknown,Renewable Energy,Class C44,1,2,0,0,Tut,Unknown,Renewable Energy,Class 72,1,2,7,7,Tut,Unknown,Renewable Energy,Lab,2,2,4,4,Lab,Unknown,Renewable Energy,Lab,2,2,5,5,Lab
8,3,1,Dr Wael Moustafa,Th & Nuc Power,Class C`12,1,3,8,9,,,,,Lecture,Unknown,Th & Nuc Power,Class,1,3,6,6,Tut,,,,,,,,,Unknown,Th & Nuc Power,Lab,2,3,10,10,Lab,Unknown,Th & Nuc Power,Lab,2,3,11,11,Lab
8,3,1,Dr Tamer Helmy,Advanced Industrial Electronics,Class C26,1,4,6,7,,,,,Lecture,Unknown,Advanced Industrial Electronics,Class C11,1,4,5,5,Tut,Unknown,Advanced Industrial Electronics,Class C11,1,4,10,10,Tut,Unknown,Advanced Industrial Electronics,Lab,2,4,8,8,Lab,Unknown,Advanced Industrial Electronics,Lab,2,4,9,9,Lab
8,3,1,Dr Hesham Elrefaie- Dr Ashraf Megahed,Prot of Emechanical sys,Class C27,1,5,2,3,,,,,Lecture,Unknown,Prot of Emechanical sys,Class 702,1,5,0,0,Tut,Unknown,Prot of Emechanical sys,Class C45,1,5,5,5,Tut,,,,,,,,,,,,,,,,
8,3,2,Dr Amr Elzawawi-Dr Mohamed Tawfik,Measuring Sys Data Acquisition,Class C39,1,0,2,3,,,,,Lecture,Unknown,Measuring Sys Data Acquisition,C12,2,0,0,0,Tut,Unknown,Measuring Sys Data Acquisition,C12,2,0,1,1,Tut,Unknown,Data Acq,Lab,1,5,2,2,Lab,Unknown,Data Acq,Lab,1,5,7,7,Lab
8,3,2,Dr Tamer Helmy- Dr Ragi Ali,Electromech Drives,K5,1,0,4,5,,,,,Lecture,Unknown,Drives,Class 703,1,5,0,0,Tut,Unknown,Drives,Class 72,1,5,9,9,Tut,Unknown,Drives,Lab,2,0,0,0,Lab,Unknown,Drives,Lab,2,0,1,1,Lab
8,3,2,Dr Karim Hassan,Applied Automatic control,Unknown,1,1,2,3,,,,,Lecture,Unknown,Applied Automatic control,Class C44,1,1,0,0,Tut,Unknown,Applied Automatic control,Class C45,1,1,7,7,Tut,Unknown,Applied Automatic control,Lab,2,1,4,4,Lab,Unknown,Applied Automatic control,Lab,2,1,5,5,Lab
8,3,2,Dr Yasser Saad,Advanced Materials,Class,1,2,2,3,,,,,Lecture,Unknown,Advanced Materials,Class C45,1,2,0,0,Tut,Unknown,Advanced Materials,Class C45,1,2,7,7,Tut,Unknown,Advanced Materials,Lab,2,2,4,4,Lab,Unknown,Advanced Materials,Lab,2,2,5,5,Lab
8,3,2,Dr Ahmed Eltarras,Communications Engineering,Class 71,1,3,6,7,,,,,Lecture,Unknown,Communications Engineering,Class,1,3,5,5,Tut,Unknown,Communications Engineering,Class 701,1,3,10,10,Tut,Unknown,Communications Engineering,Lab,2,3,8,8,Lab,Unknown,Communications Engineering,Lab,2,3,9,9,Lab
8,3,2,Dr Ibrahim Elfahham,Mechanical Power Transmission,Class p45,1,4,6,7,,,,,Lecture,Unknown,Mechanical Power Transmission,Class 74,1,4,5,5,Tut,Unknown,Mechanical Power Transmission,Class C12,1,4,10,10,Tut,Unknown,Mechanical Power Transmission,Lab,2,4,8,8,Lab,Unknown,Mechanical Power Transmission,Lab,2,4,9,9,Lab
8,3,2,Dr Hesham Elrefaie- Dr Ashraf Megahed,Prot of Emechanical sys,Class 201,1,5,4,5,,,,,Lecture,Unknown,Prot of Emechanical sys,Class 702,1,5,3,3,Tut,Unknown,Prot of Emechanical sys,Class C45,1,5,6,6,Tut,,,,,,,,,,,,,,,,
8,3,3,Dr Ashraf Megahed-Dr Nasser Soliman,Codes and Specifications of Electrical Systems,Class 103,1,0,0,1,,,,,Lecture,Unknown,Codes,Class 702,1,0,2,2,Tut,Unknown,Codes,Class 702,1,0,7,7,Tut,Unknown,Codes and Specifications,Lab,2,0,4,4,Lab,Unknown,Codes and Specifications,Lab,2,0,5,5,Lab
8,3,3,Dr Amr Elzawawi-Dr Mohamed Tawfik,Measuring Sys Data Acquisition,Class C28,1,3,0,1,,,,,Lecture,Unknown,Measuring Sys Data Acquisition,C45,2,1,0,0,Tut,Unknown,Measuring Sys Data Acquisition,C45,2,1,1,1,Tut,Unknown,Data Acq,Lab,1,1,5,5,Lab,Unknown,Data Acq,Lab,1,3,4,4,Lab
8,3,3,Dr Tamer Helmy- Dr Ragi Ali,Electromech Drives,Class,1,1,2,3,,,,,Lecture,Unknown,Drives,Class C12,1,1,4,4,Tut,Unknown,Drives,Class,1,1,7,7,Tut,Unknown,Drives,Lab,2,1,0,0,Lab,Unknown,Drives,Lab,2,1,1,1,Lab
8,3,3,Dr Khaled Twafik,Robotics,L4,1,2,2,3,,,,,Lecture,Unknown,Robotics,Class C8,1,2,0,0,Tut,Unknown,Robotics,Class74,1,2,7,7,Tut,Unknown,Robotics,Lab,2,2,4,4,Lab,Unknown,Robotics,Lab,2,2,5,5,Lab
8,3,3,Dr Hesham Elrefaie- Dr Ashraf Megahed,Prot of Emechanical sys,Unknown,1,3,2,3,,,,,Lecture,Unknown,Prot of Emechanical sys,Class,1,3,5,5,Tut,Unknown,Prot of Emechanical sys,Class,1,3,6,6,Tut,,,,,,,,,,,,,,,,
